run_key	lm	sentence_index	paper_id	speaker_id	start_sec	end_sec	source	reference	hypothesis	sentence_chrf	term_map_count	gold_term_count	gold_retrieved_count	source_supported_retrieved_count	noise_retrieved_count	noise_false_copied	term_map
newv9_none_block	4	453	2022.acl-long.117	NA	596.006	601.479	We experiment with five datasets which contain pairs of questions that are semantically close to each other.	Wir experimentieren mit fünf Datensätzen, die Paare von Fragen enthalten, die semantisch nahe beieinander liegen.	Wir experimentieren mit fünf Datensätzen, die Paare von semantisch ähnlichen Abfragen enthalten.Außer	82.301	7	3	3	3	4		datasets->Datensätzen@0.928; input->Eingabe@0.913; dataset->Datensatz@0.865; questions->Fragen@0.959; semantically->semantisch@0.922; Semantic->Semantic@0.852; question->Frage@0.825
newv9_none_block	4	454	2022.acl-long.117	NA	601.821	616.469	Apart from the three datasets AQA, AmbigQA and QUOREF-Contrast set that are already available, we also evaluate on RGF counterfactuals that are paired with original NQ questions based on whether they underwent a predicate change or reference change.	Abgesehen von den drei Datensätzen AQA, AmbigQA und den QUOREF-Kontrastsätzen, die bereits verfügbar sind, bewerten wir auch RGF-Kontrafakten. Diese sind mit ursprünglichen NQ-Fragen gepaart, basierend darauf, ob sie von einer Prädikat- oder Referenzänderung betroffen waren.	den drei Datensätzen AQA, AmbigQA und QUOREF Contrast , die bereits verfügbar sind, bewerten wir auch RGF kontrafaktische Abfragen, die mit ursprünglichen und neuen Abfragen gepaart sind, basierend darauf, ob sie eine Prädikat- oder Referenzänderung erfahren haben.Diese	91.636	12	7	7	7	5	counterfactual->kontrafaktisch@0.826	questions->Fragen@0.959; semantically->semantisch@0.922; Semantic->Semantic@0.852; question->Frage@0.825; datasets->Datensätzen@0.916; AQA->AQA@0.939; QUOREF->QUOREF@0.930; AmbigQA->AmbigQA@0.869; dataset->Datensatz@0.860; RGF->RGF@0.904; counterfactual->kontrafaktisch@0.826; predicate->Prädikat@0.919
newv9_none_block	4	455	2022.acl-long.117	NA	617.010	621.795	These subsets were annotated in-house to eliminate noise and are provided as a resource.	Diese Teilmengen wurden intern annotiert, um Qualitätsmängel zu eliminieren. Sie werden als Ressource bereitgestellt.	Teilmenge wurde intern annotiert, um Rauschen zu eliminieren,und wird als Ressource bereitgestellt.	79.487	3	1	1	1	2		predicate->Prädikat@0.919; annotated->annotiert@0.907; low resource->ressourcenarmen@0.817
newv9_none_block	4	456	2022.acl-long.117	NA	623.704	631.377	All baselines are unable to significantly improve consistency with the ensemble model improving consistency by a small margin.	Alle Baselines können die Einheitlichkeit signifikant nicht verbessern. Das Ensemble der Modelle kann die Einheitlichkeit geringfügig verbessern.	Alle Baselines sind nicht in der Lage, signifikante Verbesserungen der Konsistenz zu erzielen, wobei das Ensemble-Modell die Konsistenz um einen	79.310	3	2	2	2	1		baselines->Baselines@0.963; low resource->ressourcenarmen@0.807; model->Modell@0.948
newv9_none_block	4	457	2022.acl-long.117	NA	632.844	643.996	However, RGF counterfactual augmentation has impressive gains in consistency both on prior datasets and the two subsets we curated for reference and predicate perturbations.	Der kontrafaktische Aufbau der RGF kann jedoch eine beeindruckende Steigerung der Einheitlichkeit sowohl bei früheren Datensätzen als auch bei den beiden Teilmengen, die wir für Referenz- und Prädikat-Störungen ausgewählt haben, aufweisen.	geringen Betrag verbessert. Allerdings weist die RGF kontrafaktische Aufbaus beeindruckende Verbesserungen der Konsistenz auf. Sowohl bei den vorherigen Datensätzen als auch bei den beiden von uns kuratierten Teilmenge für Referenz- und Prädikat-Störungen.	91.213	7	4	4	5	2		counterfactual->kontrafaktisch@0.908; augmentation->Aufbaus@0.849; RGF->RGF@0.845; datasets->Datensätzen@0.947; dataset->Datensatz@0.884; data->Daten@0.870; predicate->Prädikat@0.856
newv9_none_block	4	458	2022.acl-long.117	NA	644.360	650.096	Note that the augmented RGF data is not biased by perturbation type, only the evaluation sets are.	Beachten Sie, dass die erweiterten RGF-Daten nicht durch den Störungstyp verfälscht werden, sondern nur durch die Evaluationssätze.	Beachten Sie, dass die erweiterten Daten von RGF nicht durch die Art der Störung verfälscht sind, sondern nur die evaluation-Sets	91.603	6	3	2	3	3		predicate->Prädikat@0.856; data->Daten@0.946; augmented->erweiterten@0.868; biases->Bias@0.812; qualitative->qualitative@0.907; evaluation->evaluation@0.907
newv9_none_block	4	459	2022.acl-long.117	NA	651.384	661.014	In fact, a qualitative inspection of the kinds of counterfactuals generated show that the generated questions contain several diverse perturbations.	Tatsächlich zeigt eine qualitative Überprüfung der verschiedenen Arten von Kontrafaktoren, dass die generierten Fragen mehrere unterschiedliche Störungen enthalten.	beeinflusst sind.Tatsächlich zeigt eine qualitative Untersuchung der erzeugten kontrafaktischen Abfragen , dass die erzeugten Abfragen mehrere verschiedene Störungen enthalten.Zum	93.293	10	3	3	3	7	counterfactual->kontrafaktisch@0.825	qualitative->qualitative@0.907; evaluation->evaluation@0.907; generated->generiert@0.914; counterfactual->kontrafaktisch@0.825; generating->Generierung@0.826; questions->Fragen@0.949; question->Frage@0.961; generalize->verallgemeinert@0.789; generation->Generierung@0.789; question generation->Fragengenerierung@0.785
newv9_none_block	4	460	2022.acl-long.117	NA	661.234	675.356	For instance, this original question on the population of Walnut Grove, Minnesota is perturbed along different dimensions like town, state, country, and along different predicates like location, poverty, number of schools.	Zum Beispiel ist diese ursprüngliche Frage über die Bevölkerung von Walnut Grove in Minnesota gestört. Diese Störung betrifft verschiedene Dimensionen wie Stadt, Bundesland, Land und verschiedene Prädikate wie Lage, Armut, Anzahl von Schulen.	Beispiel, wird diese ursprüngliche Abfrage zur Bevölkerung von Walnüssen, die in Minnesota wachsen, entlang verschiedener Domänen wie Stadt, Bundesstaat, Land gestört.Und entlang verschiedener Prädikate wie Lage, Armut, Reihe von Schulen.	91.322	6	2	2	3	3	domains->Domänen@0.784	question->Frage@0.961; questions->Fragen@0.817; domains->Domänen@0.784; number->Reihe@0.942; predicates->Prädikate@0.896; predicate->Prädikat@0.853
newv9_none_block	4	461	2022.acl-long.117	NA	676.177	678.258	Audio of perturbations are context specific.	Das Audio von Störungen ist kontextspezifisch.	Die RGF-Störungen sind kontextabhängig, zum Beispiel	78.261	5	0	0	1	4	RGF->RGF@0.818	contexts->Kontexte@0.923; context->Kontext@0.915; questions->Fragen@0.896; question->Frage@0.854; RGF->RGF@0.818
newv9_none_block	4	462	2022.acl-long.117	NA	678.359	687.918	For example, for this other question about the Wimbledon ah singles tournament, the perturbation is along type of game, type of tournament, or the game outcome.	Bei dieser anderen Frage über das Einzelturnier in Wimbledon handelt die Störung von der Art des Spiels, der Art des Turniers oder des Spielergebnisses.	für diese andere Abfrage zum Wimbledon -Einzelturnier, wird die Störung entlang des Spieltyps, des Turniertyps oder des Spielresultats	77.632	5	1	1	1	4		contexts->Kontexte@0.923; context->Kontext@0.915; questions->Fragen@0.896; question->Frage@0.951; RGF->RGF@0.818
newv9_none_block	4	463	2022.acl-long.117	NA	690.106	708.376	Final takeaways; we tackle the task of counterfactual data augmentation and perturbations for information seeking queries and tackle its unique challenges via a reversal of the generation approach, over generate using near misses of the model and filter based on perturbation type or minimality.	Abschließende Erkenntnisse: Wir befassen uns mit der Aufgabe des kontrafaktischen Datenaufbaus und Störungen bei der Information. Wir suchen nach Abfragen und bewältigen deren einzigartige Herausforderungen durch eine Umkehrung des Generierungsansatzes. Wir übergenerieren mithilfe von Near-Misses des Modells und filtern basierend auf dem Störungstyp oder der Minimalität.	vorgenommen.Zusammenfassend, wir befassen uns mit der Aufgabe der kontrafaktischen Datenaugmentation und -störungen für Informationen suchende Abfragen, und bewältigen ihre einzigartigen Herausforderungen,durch eine Umkehrung der Generierung.Übererzeugen mit Nahe -Fehlern des Modells und Filtern basierend auf Störungsart oder Minimalit ät	86.327	14	7	7	10	4		task->Aufgabe@0.952; data->Daten@0.934; tasks->Aufgaben@0.902; counterfactual->kontrafaktisch@0.858; information->Informationen@0.953; queries->Abfragen@0.942; data augmentation->Datenaufbaus@0.859; augmentation->Aufbaus@0.852; query->Anfrage@0.796; generation->Generierung@0.893; model->Modell@0.968; approach->Ansatz@0.909; generated->generiert@0.864; models->Modelle@0.827
newv9_none_block	4	464	2022.acl-long.117	NA	709.097	714.269	We find that this technique requires no additional supervision and the examples are labeled for augmentation.	Wir stellten fest, dass diese Technik keiner zusätzlichen Überwachung bedarf und die Beispiele für den Aufbau markiert sind.	.Wir finden ,dass diese Technik keine zus ätzlicheÜberwachungben ötigt unddieBeispiele f ür den Aufbaus markiert sind	90.323	9	1	1	2	7		model->Modell@0.814; labeled->markiert@0.909; augmentation->Aufbaus@0.865; generalization->Verallgemeinerung@0.937; domain->Domäne@0.900; domains->Domänen@0.822; generalize->verallgemeinert@0.810; annotation->Annotation@0.798; data augmentation->Datenaufbaus@0.781
newv9_none_block	4	465	2022.acl-long.117	NA	714.491	718.376	Augmentation improves out of domain generalization and neighborhood consistency.	Der Aufbau verbessert sich dank der Domäneverallgemeinerung und der Konsistenz der Nachbarschaft.	, dass der Aufbaus die Verallgemeinerung außerhalb des Domäne	58.763	11	1	1	3	8		generalization->Verallgemeinerung@0.937; domain->Domäne@0.900; augmentation->Aufbaus@0.865; domains->Domänen@0.822; generalize->verallgemeinert@0.810; annotation->Annotation@0.798; data augmentation->Datenaufbaus@0.781; semantically->semantisch@0.889; RGF->RGF@0.878; Semantic->Semantic@0.802; counterfactual->kontrafaktisch@0.788
newv9_none_block	4	466	2022.acl-long.117	NA	718.717	724.553	And we find that RGF counterfactuals are semantically diverse without introducing bias during augmentation.	Zudem stellten wir fest, dass die RGF-Kontrafakten semantisch divers sind, ohne dass Verzerrungen während des Aufbaus eingeführt wurden.	und die Nachbar konsistenzverbessert ,unddass die RGF-Kontrafaktischen semantisch unterschiedlich sind ,ohne dabei Bias während des Aufbaus einzuf ühren .	90.441	7	3	3	3	4	biases->Bias@0.884	semantically->semantisch@0.889; RGF->RGF@0.878; Semantic->Semantic@0.802; counterfactual->kontrafaktisch@0.788; biases->Bias@0.884; BIO->BIO@0.812; augmentation->Aufbaus@0.798
newv9_none_block	4	467	2022.acl-long.117	NA	727.206	727.708	Thank you.	Vielen Dank!	Vielen Dank .	91.667	0	0	0	0	0		
tmv4_omit	2	0	2022.acl-long.268	NA	2.445	11.605	Hi, this is Elena and I'm going to be presenting our work, Detecting Unassimilated Borrowings in Spanish: An Annotated Corpus and Approaches to Modeling.	Hallo, hier ist Elena und ich stelle nun unsere Arbeit vor: Die Erkennung nicht-assimilierter Entlehnungen im Spanischen: Ein annotierter Korpus und Ansätze zur Modellierung.	Guten Tag. Hallo. Das ist Elena, und ich werde unsere Arbeit zum Thema Erkennung unassimilierter Entlehnungen im Spanischen und annotierten Korpus sowie die Ansätze zur Modellierung	91.379	6	5	5	5	1		Detecting->Erkennung@0.934; annotated->annotiert@0.856; Modeling->Modellierung@0.937; corpus->Korpus@0.901; Annotated Corpus->annotierter Korpus@0.868; propose->vorzuschlagen@0.780
tmv4_omit	2	1	2022.acl-long.268	NA	14.784	24.838	So we're going to be covering what lexical borrowing is, the task that we proposed, the dataset that we have released and some models that we explored.	Wir werden uns also damit beschäftigen, was die lexikalische Entlehnung ist, die von uns vorgeschlagene Aufgabe, den veröffentlichten Datensatz und einige untersuchte Modelle.	präsentieren. Daher werden wir uns mit lexikalischen Entlehnungen befassen, der Aufgabe , die wir vorgeschlagen haben, den Datensatz , den wir veröffentlicht haben , und einigen Modellen, die	90.286	8	4	4	4	4		lexical->lexikalische@0.838; task->Aufgabe@0.969; tasks->Aufgaben@0.900; dataset->Datensatz@0.961; datasets->Datensätzen@0.905; data->Daten@0.857; propose->vorzuschlagen@0.852; models->Modelle@0.942
tmv4_omit	2	2	2022.acl-long.268	NA	25.561	30.152	But to begin with, what is lexical borrowing and why it matters as an NLP task?	Doch zunächst einmal: Was ist die lexikalische Entlehnung und warum ist sie als NLP-Aufgabe so wichtig?	wir untersucht haben. Aber zunächst einmal, was ist lexikalische Entlehnung, und warum ist sie als NLP-Aufgabe wichtig?	94.175	5	4	4	4	1		lexical->lexikalische@0.927; task->Aufgabe@0.927; NLP task->NLP-Aufgabe@0.922; tasks->Aufgaben@0.904; NLP->NLP@0.849
tmv4_omit	2	3	2022.acl-long.268	NA	31.174	36.671	Well, lexical borrowing is basically the incorporation of words from one language into another language.	Die lexikalische Entlehnung ist im Grunde die Übernahme von Wörtern aus einer Sprache in eine andere Sprache.	Nun, lexikalische Entlehnung ist im Grunde die Aufnahme von Wörtern aus einer Sprache in eine andere Sprache.	93.578	8	3	3	3	5		NLP task->NLP-Aufgabe@0.928; task->Aufgabe@0.866; tasks->Aufgaben@0.851; lexical->lexikalische@0.817; words->Wörtern@0.944; language->Sprache@0.931; word->Wort@0.845; languages->Sprachen@0.801
tmv4_omit	2	4	2022.acl-long.268	NA	36.671	40.177	For instance, in Spanish we use words that come from English.	Zum Beispiel verwenden wir im Spanischen Wörter, die aus dem Englischen stammen.	Zum Beispiel verwenden wir im Spanischen Wörter, die aus dem Englischen stammen	98.750	5	1	1	2	3		language->Sprache@0.931; languages->Sprachen@0.792; words->Wörtern@0.932; English->Englischen@0.932; word->Wort@0.848
tmv4_omit	2	5	2022.acl-long.268	NA	40.277	48.197	And here you have a few examples, words such as podcast, app, and online crowdfunding, all these are English words that we sometimes use in Spanish.	Und hier ein paar Beispiele: Wörter wie Podcast, App und Online-Crowdfunding sind englische Wörter, die wir manchmal im Spanischen verwenden.	, und hier sehen Sie einige Beispiele, wie zum Beispiel Podcast, App, Online, Crowdfunding – all dies sind englische Wörter, die wir manchmal im Spanischen verwenden.Lexikalische	93.617	5	1	1	3	2		words->Wörtern@0.934; English->Englischen@0.932; word->Wort@0.848; Online->Online@0.943; lexical->lexikalische@0.818
tmv4_omit	2	6	2022.acl-long.268	NA	48.239	56.375	Lexical borrowing is a type of linguistic borrowing um which is basically reproducing in one language patterns of other languages.	Die lexikalische Entlehnung ist eine Art der sprachlichen Entlehnung, die im Grunde genommen die Reproduktion von Mustern einer Sprache in einer anderen Sprache bedeutet.	Entlehnung ist eine Art der sprachlichen Entlehnung, die im Grunde darin besteht, in einer Sprache Muster anderer Sprachen nachzuahmen. Entlehnung	81.176	6	3	3	4	2		lexical->lexikalische@0.818; linguistic->sprachlichen@0.883; linguistics->Linguistik@0.796; retrieved->abgerufen@0.793; language->Sprache@0.874; languages->Sprachen@0.936
